"","logFC","logCPM","F","PValue","FDR"
"ENSG00000149927",-0.337329447259745,2.37038132681066,1.21020979012579,0.272039234364923,0.536189891068956
"ENSG00000169989",-0.221996184974554,-1.86832410449247,1.20858944896374,0.272145441524669,0.536353210396136
"ENSG00000184774",-0.373686773990231,-2.32772491820373,1.20794209622107,0.27216881012297,0.536353254740532
"ENSG00000172339",-0.150247917346994,0.980239993872794,1.20924320953281,0.272235972152262,0.536389425259708
"ENSG00000025039",0.190826648034745,5.53710129454767,1.20918021152555,0.272242302829249,0.536389425259708
"ENSG00000142621",0.32413628138236,-0.753299950260227,1.20891666943741,0.272257207623986,0.536389425259708
"ENSG00000196141",0.317999423820019,3.55365025274182,1.20879141055413,0.272318972781673,0.536432729413446
"ENSG00000226986",0.15637795681495,1.92897075281994,1.20876320224751,0.272325886791548,0.536432729413446
"ENSG00000003989",-0.609762069122951,1.75033023916384,1.20843820910152,0.272390955236027,0.536514901028163
"ENSG00000142330",-0.0771417502975214,4.87524873805933,1.20817472512114,0.272441447892937,0.536532204753951
"ENSG00000260339",-0.19044135196875,-0.792806156290183,1.20795166625973,0.272446448187499,0.536532204753951
"ENSG00000244119",0.111225292539688,2.15677536216297,1.207434879916,0.272588621817398,0.536766177906309
"ENSG00000198740",-0.107295487509642,5.59563214652263,1.20715601797948,0.272643302112584,0.536827838767098
"ENSG00000258565",-0.297273809189606,-1.93352448557087,1.20535048080065,0.272761648587674,0.536980447937244
"ENSG00000198312",0.215036456703697,-2.17224084775351,1.20504747211764,0.272767555820825,0.536980447937244
"ENSG00000259804",0.19301435316797,-1.17281522851823,1.20555630749709,0.272875030029776,0.537145997764036
"ENSG00000251691",-0.46627058618678,-2.42299261112349,1.20345889693871,0.273023477811204,0.537392167514959
"ENSG00000216204",0.384011011279834,-2.8604409966608,1.20267507269035,0.273096084043543,0.537456588629179
"ENSG00000165702",-0.394371310951483,4.55173085138864,1.20477274788647,0.273116449169135,0.537456588629179
"ENSG00000100211",-0.17078888021732,2.57467154502244,1.20472260809645,0.273126389494457,0.537456588629179
"ENSG00000238741",0.246909879486229,0.997341058405955,1.20425793037578,0.273225361101199,0.537560867350716
"ENSG00000115325",-0.14586303488373,5.46471191019058,1.20422044075714,0.273226179509633,0.537560867350716
"ENSG00000143401",-0.130041021147115,7.13777667089258,1.2038737391693,0.273295089469516,0.537650401222185
"ENSG00000174306",-0.147801880572253,4.26906950969573,1.20354614500997,0.273360352450195,0.537732745713741
"ENSG00000170209",0.335200881266093,-2.30911330747638,1.20142653176607,0.273451019466458,0.537865044625205
"ENSG00000017621",0.121990796235256,0.57718639356593,1.20292238591818,0.273492798669622,0.537867755074282
"ENSG00000205436",0.498846451812282,-0.184049133245459,1.20258565129093,0.27352287196397,0.537867755074282
"ENSG00000168000",-0.123851184724024,2.61334815879502,1.20253873456185,0.273560906551746,0.537867755074282
"ENSG00000107798",-0.182037537275087,6.95508596261438,1.20245071695303,0.273578292904033,0.537867755074282
"ENSG00000200169",-0.376250449839674,1.24307644382815,1.20241337812281,0.273589623328115,0.537867755074282
"ENSG00000119414",0.0850543312961496,6.45851862957253,1.2022092155723,0.27362640542938,0.537867755074282
"ENSG00000163739",0.488173340439536,4.19211964095509,1.20209023707819,0.273650087171725,0.537867755074282
"ENSG00000181215",0.329537550731732,-2.15950274560881,1.20049287551082,0.273681886968504,0.537867755074282
"ENSG00000105655",0.216559497262676,5.23411598776698,1.20192868124237,0.273682300846726,0.537867755074282
"ENSG00000226803",0.248511314222344,-2.52868741328617,1.19995138597965,0.273706053209924,0.537867755074282
"ENSG00000169247",-0.36622292008365,2.60856035337575,1.20168300465058,0.27373105306246,0.537867755074282
"ENSG00000139428",-0.133019798356516,3.58116354525303,1.20162123306079,0.273743498224706,0.537867755074282
"ENSG00000167461",-0.0998841306691118,7.30342598522753,1.20155491733808,0.273756753725237,0.537867755074282
"ENSG00000080561",0.369482552743477,0.555792743461048,1.201456209098,0.273785080938833,0.537877411449355
"ENSG00000058804",-0.144910438251609,4.7670743862325,1.2012179815908,0.273824006417898,0.537907885715672
"ENSG00000165782",0.128948659652026,5.78210358629959,1.20109024061744,0.273849415297077,0.537911804637059
"ENSG00000154645",-0.303284499740715,-2.25243324367765,1.1993635721768,0.27388779476577,0.537941198337077
"ENSG00000033170",-0.168933678189199,3.90669930329314,1.20077252761998,0.273912796009274,0.53794431317465
"ENSG00000149761",-0.0955077476864346,4.46863873427937,1.20051575058997,0.273964109858031,0.537999099057902
"ENSG00000239571",0.363885910685394,-0.536265294612477,1.19994707176277,0.274053821489018,0.538086770890962
"ENSG00000237211",0.173485566659004,-1.65008088392955,1.19897517082755,0.274100265971555,0.538086770890962
"ENSG00000250240",0.298723029769629,-0.77355604977355,1.19957184197889,0.274113856080115,0.538086770890962
"ENSG00000272659",0.228625860157276,-1.30613251128818,1.19919626197681,0.274115745299572,0.538086770890962
"ENSG00000272263",0.201621879277279,-2.52237231852116,1.19785093523823,0.274125862562367,0.538086770890962
"ENSG00000090659",-0.484937816419672,0.683958306815132,1.19952003810744,0.274170114070375,0.538119093333293
"ENSG00000231507",0.267192078696548,-0.77516220256717,1.19913788572435,0.274195833285023,0.538119093333293
"ENSG00000152076",0.352930519346351,-2.06721274067601,1.19795612503006,0.274212597965215,0.538119093333293
"ENSG00000227852",0.169275824792359,0.991253133401009,1.19896608654841,0.274279536107127,0.53820003974474
"ENSG00000226889",-0.217031428960469,-2.07372858705774,1.19752294783306,0.274300699284894,0.53820003974474
"ENSG00000272865",0.418847522647002,-2.82279607218243,1.19656504027434,0.274335362276928,0.538222084795059
"ENSG00000267607",0.299036582483202,-2.22940135882896,1.19686293626052,0.274388447967724,0.538280266724489
"ENSG00000149451",-0.458833012934129,-2.32956994358587,1.19631393394335,0.274459126529077,0.538372948504015
"ENSG00000079482",-0.255433446039141,2.23356832477022,1.19746031849873,0.274574572285651,0.538553421300311
"ENSG00000156709",-0.103590922446252,4.95069009326779,1.1972192780157,0.274622660980861,0.538601759721215
"ENSG00000225948",-0.268193944225798,-0.952216927895049,1.19666721477413,0.274675870698896,0.538631279990324
"ENSG00000215199",0.128973512420898,0.780198255757653,1.1968708659008,0.27469972209798,0.538631279990324
"ENSG00000227627",0.159692975852593,-0.00750758867436148,1.19681016377591,0.27470804856127,0.538631279990324
"ENSG00000115461",-0.58043683639501,1.25872564616169,1.19641412568792,0.274787478295272,0.538631626652231
"ENSG00000228106",0.163536609188212,1.68547909424017,1.19638806004324,0.27479088006917,0.538631626652231
"ENSG00000171206",-0.152701896939716,6.90317576125051,1.19635328488872,0.274795959990381,0.538631626652231
"ENSG00000079150",-0.205065544918839,2.43245812671542,1.19632479521591,0.274802006441664,0.538631626652231
"ENSG00000103966",-0.24918440698752,5.09682185561073,1.19591145423711,0.274884498285441,0.538735447154148
"ENSG00000267432",-0.420297120863325,-2.19588379750254,1.19433312022409,0.274901873726303,0.538735447154148
"ENSG00000144579",-0.0898172321407909,7.12399330684742,1.19547681595694,0.274971547474025,0.538808322124309
"ENSG00000110717",0.0846568013469683,5.18359309867615,1.1954050356494,0.274985965739859,0.538808322124309
"ENSG00000137491",0.453094306937321,0.24505486373931,1.19502736079596,0.275068922561299,0.53886775718268
"ENSG00000132382",-0.116222503784447,5.76568818882621,1.19485158391763,0.275096920298466,0.53886775718268
"ENSG00000235374",-0.230511781739488,-1.50032313371769,1.19407285003258,0.275108760811105,0.53886775718268
"ENSG00000163736",0.547890565227494,4.80804215517545,1.19478550801563,0.275110121180276,0.53886775718268
"ENSG00000089472",-0.379632053402582,-1.31829219280085,1.19393742145084,0.275167684600852,0.538895383633737
"ENSG00000172269",-0.158352240757605,4.80624734901562,1.19440125462717,0.275187316562198,0.538895383633737
"ENSG00000227288",0.184838603074666,1.77551234186045,1.19437186678221,0.275194595664273,0.538895383633737
"ENSG00000253200",0.163518247577881,2.26470201250526,1.19400974182924,0.275266003875143,0.538989275805636
"ENSG00000215301",0.114744684635176,9.4654954198262,1.19361893609065,0.275344203784222,0.539096449440832
"ENSG00000116717",0.23060206115232,6.06378817888624,1.19346195715408,0.275375762080363,0.539112292972668
"ENSG00000154144",-0.0863150884353372,6.08717831428351,1.19330817145322,0.275406646371879,0.539126814395666
"ENSG00000229752",0.211357998561927,-2.20720174958408,1.19152684344867,0.275462234286986,0.539164927266563
"ENSG00000134146",-0.125976072026498,2.15894000398849,1.19289939178404,0.275489297085918,0.539164927266563
"ENSG00000176826",0.305580746802745,-1.74880392727553,1.19187684678718,0.275496521336388,0.539164927266563
"ENSG00000169744",-0.430373371088158,-1.65465391313323,1.19180720067076,0.275545525659002,0.539206199325016
"ENSG00000256351",0.231672041775689,-1.79790600631513,1.1914703140462,0.275566143702033,0.539206199325016
"ENSG00000213939",0.155146556300503,4.69220708438259,1.1924056394001,0.275588020913831,0.539206199325016
"ENSG00000198730",-0.114760507209787,6.17953864047036,1.19194374880367,0.275680817457172,0.539225542585582
"ENSG00000260409",-0.323357158226564,0.10204786636523,1.19191625116752,0.275691514185421,0.539225542585582
"ENSG00000260361",-0.242827298339253,-0.560376705320775,1.19176009420216,0.275694508395725,0.539225542585582
"ENSG00000172236",0.487747716584998,5.97754432767061,1.19187085939174,0.275695482600485,0.539225542585582
"ENSG00000124228",0.0705095537145476,6.39956688815927,1.19177243312682,0.275715262851608,0.539225542585582
"ENSG00000138757",0.0818536556042168,7.45072436044056,1.19156724781891,0.275756510314646,0.539260305411021
"ENSG00000139684",-0.0949404509202725,5.84086324824593,1.19113398389508,0.275843706583512,0.539346270664463
"ENSG00000153404",0.557122249701546,0.545583097902361,1.19115428312026,0.275847422316856,0.539346270664463
"ENSG00000109084",-0.212754739134012,3.9143725682612,1.19072057729829,0.275926936673169,0.53945582870644
"ENSG00000239127",0.165698754326842,-1.31664127352254,1.18980909035394,0.275999899759991,0.539552561018212
"ENSG00000198467",0.26799360058671,5.21950735193371,1.19015847151454,0.276040068308702,0.539574142207978
"ENSG00000150873",-0.270136055948618,-2.57558170847499,1.18819457306394,0.276057911879192,0.539574142207978
"ENSG00000114745",-0.0765195266550858,5.60869115754845,1.18994312412148,0.27608346662777,0.539578184798502
"ENSG00000147576",-0.172246889578916,3.49194272345614,1.18974115974337,0.276124047750853,0.53961159178531
"ENSG00000269926",-0.38325281798157,-1.19631133902709,1.18893787760728,0.27618523144768,0.539685251958748
"ENSG00000261868",-0.289869901162081,-2.42063825235292,1.18713186932663,0.276300617805517,0.539825177315442
"ENSG00000255328",-0.374268538963039,-0.355777903329617,1.18877481045521,0.276307681653776,0.539825177315442
"ENSG00000271858",0.233693893880915,-0.474945090781431,1.18865425151373,0.276327330252877,0.539825177315442
"ENSG00000204323",0.234688467699328,1.58493930108567,1.18860711041299,0.276355202387062,0.539833723292268
"ENSG00000172733",-0.527049138195691,-1.09570170850232,1.18793923829069,0.276406352374269,0.539881973257248
"ENSG00000164253",-0.100628151792394,5.48916851362044,1.18823958630523,0.276426902212284,0.539881973257248
"ENSG00000171307",-0.161929371779066,4.52750110278575,1.18801476136317,0.276472377133645,0.539924888836141
"ENSG00000135046",0.195314843286557,9.51255736650888,1.18779531063634,0.276516508763231,0.5399651740184
"ENSG00000178732",0.474298773276142,0.655667326654781,1.18731553601459,0.276592942689926,0.540068525017709
"ENSG00000108256",0.104941168074062,8.09262186582885,1.18727596541198,0.276621365256769,0.540078120626243
"ENSG00000186564",-0.246471566221003,-1.10153415130687,1.1865820163779,0.276686421213007,0.540079380763083
"ENSG00000260372",-0.370639906503786,-2.48818816925227,1.18482482118381,0.276750960882465,0.540079380763083
"ENSG00000261692",0.285052001063015,-2.58958754734746,1.18461733981989,0.276767416331394,0.540079380763083
"ENSG00000182324",0.18644016540197,0.782851948811034,1.18658498655922,0.276768551956479,0.540079380763083
"ENSG00000225053",0.150792925276567,-2.14911719275998,1.18509383264912,0.276779372730256,0.540079380763083
"ENSG00000264769",-0.350412580815167,-1.37720155875751,1.18585826380515,0.276782764225824,0.540079380763083
"ENSG00000214181",0.148616651336366,-0.725648780692554,1.18628893276069,0.276787545082613,0.540079380763083
"ENSG00000064666",0.156785142522169,8.13704636750736,1.1863418611953,0.276810076977683,0.540079380763083
"ENSG00000105251",0.515425169310917,2.17226675108265,1.18623300775002,0.276834133280242,0.540080449896424
"ENSG00000272016",0.26631451656139,3.94054345587828,1.18574841853844,0.276930025985017,0.540221653815045
"ENSG00000151715",0.437733463261997,0.146569132598053,1.18557080901064,0.276971721214469,0.540237484770015
"ENSG00000164073",-0.115645076315403,3.42742708622231,1.18547578884825,0.276985171633412,0.540237484770015
"ENSG00000138380",-0.146697758591303,4.26383484178325,1.18530234191333,0.277020414447413,0.5402603566651
"ENSG00000183579",0.22604203392434,1.50104637983914,1.18486510747849,0.277111681280188,0.540392476507176
"ENSG00000106868",-0.124503055047254,5.99726916175607,1.18451086957673,0.277180492379372,0.540480786956687
"ENSG00000182310",0.244905688355039,1.00530243205319,1.1836578403943,0.277359664015409,0.540774378383381
"ENSG00000171634",-0.0935748567716614,7.64797646058315,1.18349376179313,0.277386473001576,0.540774378383381
"ENSG00000124920",0.422976317822567,3.36774310457593,1.18341814042462,0.277401673598335,0.540774378383381
"ENSG00000262528",-0.380226443762984,0.476702793261697,1.18311045976717,0.277471457801568,0.540864523293164
"ENSG00000261916",-0.210344443252495,-2.59160674878449,1.18100556681843,0.277513856687363,0.540901276281961
"ENSG00000120800",-0.127303460168951,4.57208207277982,1.18239756430517,0.277608839383276,0.540959916681657
"ENSG00000165490",-0.24148714338625,2.96108230603171,1.18233648708055,0.277621075750646,0.540959916681657
"ENSG00000080802",-0.0861684327668816,5.02660156580536,1.1823297718666,0.27762253681841,0.540959916681657
"ENSG00000152749",-0.133079995152113,3.6109871650116,1.18225253589105,0.277638129084766,0.540959916681657
"ENSG00000174996",0.176237253355952,3.40675222932054,1.18189210111612,0.277711140711753,0.541016654363489
"ENSG00000214174",0.128929047929651,3.40622048985185,1.18176650118195,0.277736684133986,0.541016654363489
"ENSG00000135519",-0.415386754497855,2.50007916972674,1.18176177704491,0.277737895950335,0.541016654363489
"ENSG00000100462",-0.121489555415332,5.74245222062385,1.18160037025759,0.277770525957979,0.541021328211698
"ENSG00000214391",0.154326485524909,1.99629869408357,1.18145472785,0.277801005859674,0.541021328211698
"ENSG00000108389",-0.105422173441298,6.05528826283256,1.18140127058157,0.277810943192888,0.541021328211698
"ENSG00000153815",-0.126245961009508,7.28791837102228,1.17996138666706,0.278103456490004,0.541499255459559
"ENSG00000196391",-0.243926896349965,-0.703552512257702,1.17975502279768,0.27811501926928,0.541499255459559
"ENSG00000171813",-0.140710234515314,4.41039898697595,1.17984597664849,0.278127066006042,0.541499255459559
"ENSG00000198169",0.133566660570836,4.45172242732472,1.17962989338875,0.278170954603211,0.541538811207031
"ENSG00000255222",-0.200965916187917,-1.80070846882446,1.1783636212617,0.278222775891539,0.541593802180326
"ENSG00000175741",0.090030062173984,2.90109338782752,1.17909087180398,0.278280521336625,0.541617219398929
"ENSG00000234917",0.171092056332867,-1.72252808415497,1.17801174076486,0.278314276567698,0.541617219398929
"ENSG00000006074",0.470881098019547,-0.717255986346851,1.17864875851613,0.278336489427135,0.541617219398929
"ENSG00000143756",0.0768767450730397,4.88550830201223,1.1786834519329,0.27836348886051,0.541617219398929
"ENSG00000096401",0.0805605997057399,6.29060736233437,1.17859457446638,0.278381531555702,0.541617219398929
"ENSG00000272109",0.343059436478379,-2.54008272489447,1.17666876258647,0.278389860192528,0.541617219398929
"ENSG00000168894",0.0898122010285311,5.11026394532281,1.17850479004563,0.278399832152953,0.541617219398929
"ENSG00000177770",-0.130459560186459,-0.995665252077272,1.17794508352676,0.278453355711546,0.541626989175235
"ENSG00000257675",-0.157707376850943,-0.372301961080216,1.17781965732319,0.278530749118884,0.541626989175235
"ENSG00000107404",0.0972331353556284,4.84856837078183,1.177855815468,0.278532008132105,0.541626989175235
"ENSG00000165914",0.201033458084983,4.84196808172013,1.17783798217218,0.278535633653231,0.541626989175235
"ENSG00000198035",0.200501652973762,1.06467386503793,1.17772546771147,0.278563517164689,0.541626989175235
"ENSG00000164675",-0.180526675037504,-2.20283075102401,1.17626353840976,0.278563914849542,0.541626989175235
"ENSG00000184254",-0.460311223446404,-0.835020140874689,1.17731706827673,0.278575539974358,0.541626989175235
"ENSG00000225194",0.301017762748523,-2.0320085344856,1.17629219735629,0.278594777115621,0.541626989175235
"ENSG00000196872",-0.38151484477493,1.03783686881138,1.17741951483506,0.278625292204987,0.541626989175235
"ENSG00000243199",0.105820344532506,7.42117399645378,1.17732248018031,0.278640610475411,0.541626989175235
"ENSG00000161960",-0.169573861966129,6.04101894225107,1.17714191624313,0.278677441879048,0.5416527537842
"ENSG00000101782",0.188106079602532,7.29745544710385,1.17701058775778,0.278704187656173,0.541658912715753
"ENSG00000110619",0.090076582425375,5.45168514811146,1.17671397134913,0.27876468769295,0.541730666135835
"ENSG00000213064",0.129123559568938,7.13116017701165,1.17644462776789,0.278819596394759,0.541757234663702
"ENSG00000269279",0.233188271601104,-1.97448121924382,1.17514687749945,0.278834604381251,0.541757234663702
"ENSG00000119720",-0.122093177851941,4.08672355768244,1.17622908204004,0.27886369519602,0.541757234663702
"ENSG00000175294",-0.275334313474828,2.3415482034811,1.17607732152732,0.278895322754528,0.541757234663702
"ENSG00000213760",0.189014923472859,-0.0903124691963559,1.17600068363064,0.278911941585074,0.541757234663702
"ENSG00000266777",0.150592142743139,1.73115907920824,1.17575736235921,0.278961510807303,0.541757234663702
"ENSG00000157978",-0.175732073056991,4.93200076040728,1.17574721873141,0.278961940852149,0.541757234663702
"ENSG00000133048",0.561398484320315,6.44776664469972,1.17562305881347,0.27898724646425,0.541757234663702
"ENSG00000117226",-0.155323533409166,4.07623291773696,1.17553819713557,0.279004655566314,0.541757234663702
"ENSG00000202474",-0.232270659185744,0.34533361596351,1.17552411363753,0.279014172566419,0.541757234663702
"ENSG00000087448",-0.110946763818056,5.19588075536999,1.17530246146956,0.279052711600693,0.541786275358263
"ENSG00000232486",0.208415275862138,-1.25653677187322,1.17431608538965,0.279154551487771,0.541870483363631
"ENSG00000254852",0.115625023162286,1.88416533006078,1.17472890964963,0.279170906968288,0.541870483363631
"ENSG00000111752",0.168399243637863,4.10410128298848,1.1747064518825,0.279174460225737,0.541870483363631
"ENSG00000113391",-0.0905834291014938,5.03350334265924,1.17462832982764,0.279190428814107,0.541870483363631
"ENSG00000128849",0.500149987317137,0.150706547109705,1.17404798663017,0.279254703567927,0.541949447522348
"ENSG00000149564",0.448358213006277,3.38248940635375,1.17412394123084,0.279292818687773,0.541977634642529
"ENSG00000259137",0.0929332746792395,1.71878206597781,1.17401975558371,0.279316439449522,0.541977692560246
"ENSG00000105556",-0.164069907468409,3.98038304711145,1.17339182056455,0.279443224794999,0.542068341565768
"ENSG00000151883",-0.200947148265017,7.23055433456031,1.17338174281443,0.279445203651158,0.542068341565768
"ENSG00000238213",-0.323786151703643,-1.52445425150621,1.17264802844674,0.27945105898781,0.542068341565768
"ENSG00000141560",-0.0885987556896739,4.82642041797061,1.17332186430257,0.279457536236831,0.542068341565768
"ENSG00000197530",-0.117125768513734,5.45709599401718,1.17270573978373,0.279583553445827,0.542266995091974
"ENSG00000114013",-0.400425249868937,5.52541906240237,1.17216929198606,0.279693381856011,0.542434218703359
"ENSG00000132386",-0.44422340134079,3.91177279919745,1.17172655540864,0.27978417325047,0.542564497025096
"ENSG00000267287",0.280626679229404,-2.33751274928968,1.16988368071579,0.279834943900487,0.542617150672669
"ENSG00000118816",0.0850673721424999,9.42234560054624,1.17093425425474,0.279946377820158,0.54278741531271
"ENSG00000121940",-0.130498209292389,4.51286706459637,1.17057771774392,0.280019636405099,0.542857622680222
"ENSG00000204001",0.551465247388145,-0.249278429669277,1.17039652494086,0.280039947688676,0.542857622680222
"ENSG00000123349",0.119972767322025,7.99113469897059,1.17041200978699,0.280053475407243,0.542857622680222
"ENSG00000121680",0.102688929953747,4.44597819615406,1.16996749309832,0.280144774638869,0.542959981871289
"ENSG00000222020",0.160950523258755,-0.412635610909978,1.16979764410106,0.28016610901018,0.542959981871289
"ENSG00000146700",-0.225245902590138,-0.49604557084768,1.16971739024065,0.280177182253162,0.542959981871289
"ENSG00000126653",-0.0935315475613063,5.2584773064934,1.16924126248877,0.280293781238182,0.543140125688764
"ENSG00000145949",0.285078996222767,2.61158026476206,1.16894596950397,0.28035395513857,0.543210910462471
"ENSG00000223224",0.279525532159915,-1.7869291014321,1.16755568120997,0.280431654439305,0.543271473059618
"ENSG00000249839",-0.185229737866963,1.17730802349007,1.16858766676195,0.280432506268565,0.543271473059618
"ENSG00000204370",-0.128821088961888,4.37067237050179,1.16842253735614,0.280462057894714,0.54328291046148
"ENSG00000196419",0.0771328362257678,7.86576478832334,1.16781025464675,0.280587763726728,0.543456324915178
"ENSG00000185163",0.103279937060708,5.02948217084611,1.16775640477596,0.280598891187596,0.543456324915178
"ENSG00000229689",-0.394935878967449,-1.72968362633732,1.16633303407685,0.280709931878433,0.543625556349585
"ENSG00000152926",-0.193483089749648,5.57675368769583,1.16682692091045,0.280790073538491,0.543712229603728
"ENSG00000250076",0.182713001829584,-1.60149395363015,1.16597619198922,0.280802019859329,0.543712229603728
"ENSG00000123136",0.128442586112651,6.79953547643464,1.1665345992632,0.280850217672527,0.543722519969061
"ENSG00000178921",-0.143396230176586,5.41295441073692,1.16651309835583,0.280854668080127,0.543722519969061
"ENSG00000164023",-0.367227712426016,4.4150441345217,1.16614111955938,0.280931357438598,0.543825160582605
"ENSG00000109680",-0.151238017378586,1.32320987739252,1.16575931543621,0.2810134762166,0.543938293251341
"ENSG00000163170",0.145133212966544,2.51842273014952,1.1655976315074,0.281043205013531,0.543950007749019
"ENSG00000143375",0.33250968143475,-1.4724253183808,1.16467968897282,0.281097729977512,0.543965029683858
"ENSG00000175931",-0.0897956097479478,5.32992194158377,1.16533009945633,0.281098321250403,0.543965029683858
"ENSG00000132518",-0.373875760742038,-0.217783816028098,1.16494340289288,0.281174824344272,0.5440512343448
"ENSG00000239697",-0.317782758243764,2.91746228109571,1.16488419440787,0.281190230548018,0.5440512343448
"ENSG00000205583",-0.176293344007423,4.04990054812673,1.1645746818839,0.281254140141734,0.54412906236768
"ENSG00000152270",0.199038803181832,6.13783846898555,1.1640507633424,0.281362115830704,0.544234365404343
"ENSG00000077684",0.0980529975121027,5.98433005097261,1.16398779047227,0.281375110972495,0.544234365404343
"ENSG00000140521",-0.0700947002948625,6.51654596735754,1.16383940959644,0.281405717759945,0.544234365404343
"ENSG00000172296",-0.392502226294311,2.08298739978918,1.16380175621372,0.281414349286727,0.544234365404343
"ENSG00000011422",0.309672514815894,7.23211327155772,1.1637361312549,0.281427015800627,0.544234365404343
"ENSG00000231439",0.370920765395001,-1.17318974131551,1.16312228524179,0.281457279742096,0.544247078932321
"ENSG00000253729",-0.1316926583435,7.94387387490897,1.16329071419,0.281518952618379,0.544315941286498
"ENSG00000066379",0.101072960709844,3.57108558026299,1.1629447621116,0.28159033660917,0.544315941286498
"ENSG00000163931",-0.172087315964649,9.79996508860137,1.1629274095526,0.281593969304701,0.544315941286498
"ENSG00000205221",-0.55446557207856,-0.893295001592346,1.16249295313412,0.281606208096397,0.544315941286498
"ENSG00000185020",0.457463404205766,-2.68938851272296,1.16088735126394,0.281611355363947,0.544315941286498
"ENSG00000235847",0.154504311099079,2.65816592475121,1.16243827554674,0.281695087156472,0.544431978828365
"ENSG00000196923",0.182165429347477,6.11546721773632,1.16218729448333,0.281746925133485,0.544486360869506
"ENSG00000179344",0.456097963557785,6.67354163460632,1.16145950571776,0.281897385732072,0.54464345228492
"ENSG00000255423",0.14324492239589,2.2464450891185,1.16145833030793,0.281897938802631,0.54464345228492
"ENSG00000235808",0.157891187543503,0.233257717454687,1.16133874805965,0.281929076526497,0.54464345228492
"ENSG00000259918",0.107742006950624,1.85569577019927,1.16125731453711,0.281940473085954,0.54464345228492
"ENSG00000120279",0.534145845174772,2.40184850942328,1.16098542121343,0.281995267213743,0.54464345228492
"ENSG00000215908",-0.105821172350467,5.28984093665564,1.16097416919203,0.281997805363266,0.54464345228492
"ENSG00000136014",0.545540904753047,1.99705071575159,1.16091374879564,0.282010871763919,0.54464345228492
"ENSG00000197405",-0.449317214926332,7.24282958109764,1.16087704729306,0.282017868389545,0.54464345228492
"ENSG00000182704",-0.430849766285273,-0.32398415111227,1.16065506128168,0.282056909901164,0.544673064475864
"ENSG00000227060",-0.367953565071504,-2.6914923029819,1.15845688160185,0.282125098393057,0.544681150788119
"ENSG00000196267",-0.145119101292539,1.85606593165764,1.16020395970918,0.282158425659547,0.544681150788119
"ENSG00000145782",-0.0760384438660976,5.11793040303689,1.16018070807149,0.282162057708489,0.544681150788119
"ENSG00000137478",-0.0918743783280875,6.69255223605424,1.16012605830374,0.282173339210987,0.544681150788119
"ENSG00000248476",-0.160441493886661,0.08801835750909,1.16011933308262,0.282179640318629,0.544681150788119
"ENSG00000107890",-0.125797599894807,3.7635856950276,1.15985146899668,0.282230253930169,0.54468911997901
"ENSG00000237594",-0.436104093852447,-2.53948064442506,1.1580737907833,0.282238930356589,0.54468911997901
"ENSG00000105711",0.294550921251798,1.74625020961254,1.15973990054073,0.282254895679904,0.54468911997901
"ENSG00000150712",-0.0970607017503158,5.70923507662232,1.1595488987624,0.282292904787342,0.544711835803352
"ENSG00000180747",0.137012774883057,4.15580706878786,1.1594019534847,0.282323410197042,0.544711835803352
"ENSG00000243899",0.275648493585066,-1.15138081521022,1.15885251330805,0.282346799225399,0.544711835803352
"ENSG00000269102",-0.303342064604169,-1.52429277256937,1.15850371114974,0.282361506597985,0.544711835803352
"ENSG00000179348",0.335150580049971,7.18220798614008,1.15909474984469,0.282386999603749,0.544715275306174
"ENSG00000258725",-0.16376231239869,-0.335094168696816,1.15892738685782,0.282414310715506,0.544722221003949
"ENSG00000138821",0.172786302207846,6.22488480162493,1.15875355668048,0.28245774507124,0.544747496615196
"ENSG00000196517",0.393887240509106,1.88089347249305,1.1585780514745,0.282495186301869,0.544747496615196
"ENSG00000197238",-0.313895570822679,-2.17290969098371,1.15703967780271,0.282533808880804,0.544747496615196
"ENSG00000144837",0.259169190324591,-2.29590093319306,1.15671316115001,0.282556163602451,0.544747496615196
"ENSG00000137672",-0.745501303439753,-0.0850357268372926,1.15736971783625,0.282571862139174,0.544747496615196
"ENSG00000226266",0.109273823006338,0.727008982467402,1.15822388511574,0.282574807071829,0.544747496615196
"ENSG00000169062",-0.0955562427996843,4.88585564575937,1.15809980771736,0.282593395345169,0.544747496615196
"ENSG00000215088",0.215112249076528,-0.851761866610415,1.15757748373361,0.282655722510328,0.544778626216618
"ENSG00000121957",-0.199393746550219,4.836536461301,1.15777161249529,0.282661508136672,0.544778626216618
"ENSG00000143067",0.242166616334591,2.61788992210472,1.15767893322835,0.282680682646831,0.544778626216618
"ENSG00000196628",0.294393372335627,6.03519674204047,1.1574988929314,0.282718043867255,0.544804927009421
"ENSG00000260841",-0.216324638497133,2.44999307574897,1.15729343538312,0.282760888058064,0.544841788328942
"ENSG00000261925",0.414506576828692,-1.37872022386606,1.15636855319187,0.282824079129228,0.544871738412434
"ENSG00000173868",-0.510946264556363,2.81903494299325,1.15693995034134,0.282834046856203,0.544871738412434
"ENSG00000142178",0.321737094926102,6.69725704470122,1.15666405823696,0.282891401147517,0.544871738412434
"ENSG00000252379",-0.281636892069776,-1.69663974262519,1.15580742891884,0.282895646929015,0.544871738412434
"ENSG00000132286",0.087078902259639,4.83437487146911,1.15663264436029,0.282897978122477,0.544871738412434
"ENSG00000169251",0.113421298726925,5.96253595279678,1.15653257377604,0.282918732807605,0.544871738412434
